contig202554	pathogen-associated molecular pattern dependent induction by symbiont of host innate immunity	stress response	P	Toll-like receptor 1 (Toll/interleukin-1 receptor-like protein) (TIL) (CD antigen CD281)
contig202554	defense response to bacterium	stress response	P	Toll-like receptor 1 (Toll/interleukin-1 receptor-like protein) (TIL) (CD antigen CD281)
contig125616	inflammatory response	stress response	P	Toll-like receptor 1 (Toll/interleukin-1 receptor-like protein) (TIL) (CD antigen CD281)
contig125616	innate immune response	stress response	P	Toll-like receptor 1 (Toll/interleukin-1 receptor-like protein) (TIL) (CD antigen CD281)
contig125616	defense response	stress response	P	Toll-like receptor 1 (Toll/interleukin-1 receptor-like protein) (TIL) (CD antigen CD281)
contig202554	inflammatory response	stress response	P	Toll-like receptor 1 (Toll/interleukin-1 receptor-like protein) (TIL) (CD antigen CD281)
contig202554	toll-like receptor signaling pathway	stress response	P	Toll-like receptor 1 (Toll/interleukin-1 receptor-like protein) (TIL) (CD antigen CD281)
contig202554	innate immune response	stress response	P	Toll-like receptor 1 (Toll/interleukin-1 receptor-like protein) (TIL) (CD antigen CD281)
contig125616	pathogen-associated molecular pattern dependent induction by symbiont of host innate immunity	stress response	P	Toll-like receptor 1 (Toll/interleukin-1 receptor-like protein) (TIL) (CD antigen CD281)
contig178000	regulation of JNK cascade	stress response	P	Dixin (Coiled-coil protein DIX1) (Coiled-coil-DIX1) (DIX domain-containing protein 1)
contig106035	regulation of JNK cascade	stress response	P	Dixin (Coiled-coil protein DIX1) (Coiled-coil-DIX1) (DIX domain-containing protein 1)
contig110571	blood coagulation	stress response	P	Probable JmjC domain-containing histone demethylation protein 2C (EC 1.14.11.-) (Jumonji domain-containing protein 1C) (Thyroid receptor-interacting protein 8) (TR-interacting protein 8) (TRIP-8)
contig148095	nucleotide-binding oligomerization domain containing signaling pathway	stress response	P	TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 (Mitogen-activated protein kinase kinase kinase 7-interacting protein 1) (TGF-beta-activated kinase 1-binding protein 1) (TAK1-binding protein 1)
contig186291_70748	MyD88-dependent toll-like receptor signaling pathway	stress response	P	TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 (Mitogen-activated protein kinase kinase kinase 7-interacting protein 1) (TGF-beta-activated kinase 1-binding protein 1) (TAK1-binding protein 1)
contig148095	MyD88-dependent toll-like receptor signaling pathway	stress response	P	TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 (Mitogen-activated protein kinase kinase kinase 7-interacting protein 1) (TGF-beta-activated kinase 1-binding protein 1) (TAK1-binding protein 1)
contig148095	toll-like receptor 2 signaling pathway	stress response	P	TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 (Mitogen-activated protein kinase kinase kinase 7-interacting protein 1) (TGF-beta-activated kinase 1-binding protein 1) (TAK1-binding protein 1)
contig186291_70748	toll-like receptor 2 signaling pathway	stress response	P	TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 (Mitogen-activated protein kinase kinase kinase 7-interacting protein 1) (TGF-beta-activated kinase 1-binding protein 1) (TAK1-binding protein 1)
contig186291_70748	stress-activated MAPK cascade	stress response	P	TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 (Mitogen-activated protein kinase kinase kinase 7-interacting protein 1) (TGF-beta-activated kinase 1-binding protein 1) (TAK1-binding protein 1)
contig148095	stress-activated MAPK cascade	stress response	P	TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 (Mitogen-activated protein kinase kinase kinase 7-interacting protein 1) (TGF-beta-activated kinase 1-binding protein 1) (TAK1-binding protein 1)
contig148095	toll-like receptor 3 signaling pathway	stress response	P	TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 (Mitogen-activated protein kinase kinase kinase 7-interacting protein 1) (TGF-beta-activated kinase 1-binding protein 1) (TAK1-binding protein 1)
contig186291_70748	toll-like receptor 3 signaling pathway	stress response	P	TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 (Mitogen-activated protein kinase kinase kinase 7-interacting protein 1) (TGF-beta-activated kinase 1-binding protein 1) (TAK1-binding protein 1)
contig186291_70748	nucleotide-binding oligomerization domain containing signaling pathway	stress response	P	TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 (Mitogen-activated protein kinase kinase kinase 7-interacting protein 1) (TGF-beta-activated kinase 1-binding protein 1) (TAK1-binding protein 1)
contig148095	innate immune response	stress response	P	TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 (Mitogen-activated protein kinase kinase kinase 7-interacting protein 1) (TGF-beta-activated kinase 1-binding protein 1) (TAK1-binding protein 1)
contig186291_70748	toll-like receptor 1 signaling pathway	stress response	P	TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 (Mitogen-activated protein kinase kinase kinase 7-interacting protein 1) (TGF-beta-activated kinase 1-binding protein 1) (TAK1-binding protein 1)
contig148095	toll-like receptor 4 signaling pathway	stress response	P	TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 (Mitogen-activated protein kinase kinase kinase 7-interacting protein 1) (TGF-beta-activated kinase 1-binding protein 1) (TAK1-binding protein 1)
contig148095	JNK cascade	stress response	P	TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 (Mitogen-activated protein kinase kinase kinase 7-interacting protein 1) (TGF-beta-activated kinase 1-binding protein 1) (TAK1-binding protein 1)
contig186291_70748	toll-like receptor 4 signaling pathway	stress response	P	TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 (Mitogen-activated protein kinase kinase kinase 7-interacting protein 1) (TGF-beta-activated kinase 1-binding protein 1) (TAK1-binding protein 1)
contig186291_70748	JNK cascade	stress response	P	TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 (Mitogen-activated protein kinase kinase kinase 7-interacting protein 1) (TGF-beta-activated kinase 1-binding protein 1) (TAK1-binding protein 1)
contig148095	toll-like receptor 1 signaling pathway	stress response	P	TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 (Mitogen-activated protein kinase kinase kinase 7-interacting protein 1) (TGF-beta-activated kinase 1-binding protein 1) (TAK1-binding protein 1)
contig148095	MyD88-independent toll-like receptor signaling pathway	stress response	P	TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 (Mitogen-activated protein kinase kinase kinase 7-interacting protein 1) (TGF-beta-activated kinase 1-binding protein 1) (TAK1-binding protein 1)
contig148095	toll-like receptor signaling pathway	stress response	P	TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 (Mitogen-activated protein kinase kinase kinase 7-interacting protein 1) (TGF-beta-activated kinase 1-binding protein 1) (TAK1-binding protein 1)
contig186291_70748	innate immune response	stress response	P	TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 (Mitogen-activated protein kinase kinase kinase 7-interacting protein 1) (TGF-beta-activated kinase 1-binding protein 1) (TAK1-binding protein 1)
contig186291_70748	MyD88-independent toll-like receptor signaling pathway	stress response	P	TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 (Mitogen-activated protein kinase kinase kinase 7-interacting protein 1) (TGF-beta-activated kinase 1-binding protein 1) (TAK1-binding protein 1)
contig186291_70748	toll-like receptor signaling pathway	stress response	P	TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 (Mitogen-activated protein kinase kinase kinase 7-interacting protein 1) (TGF-beta-activated kinase 1-binding protein 1) (TAK1-binding protein 1)
contig199875	inflammatory response	stress response	P	Calcium/calmodulin-dependent protein kinase type IV (CaMK IV) (EC 2.7.11.17) (CaM kinase-GR)
contig171086	blood coagulation	stress response	P	Diacylglycerol kinase delta (DAG kinase delta) (EC 2.7.1.107) (130 kDa diacylglycerol kinase) (Diglyceride kinase delta) (DGK-delta)
contig171086	platelet activation	stress response	P	Diacylglycerol kinase delta (DAG kinase delta) (EC 2.7.1.107) (130 kDa diacylglycerol kinase) (Diglyceride kinase delta) (DGK-delta)
contig96362_105148_204751_179203_112698	MyD88-dependent toll-like receptor signaling pathway	stress response	P	Dual specificity protein phosphatase 7 (EC 3.1.3.16) (EC 3.1.3.48) (Dual specificity protein phosphatase PYST2)
contig96362_105148_204751_179203_112698	toll-like receptor 1 signaling pathway	stress response	P	Dual specificity protein phosphatase 7 (EC 3.1.3.16) (EC 3.1.3.48) (Dual specificity protein phosphatase PYST2)
contig96362_105148_204751_179203_112698	MyD88-independent toll-like receptor signaling pathway	stress response	P	Dual specificity protein phosphatase 7 (EC 3.1.3.16) (EC 3.1.3.48) (Dual specificity protein phosphatase PYST2)
contig96362_105148_204751_179203_112698	innate immune response	stress response	P	Dual specificity protein phosphatase 7 (EC 3.1.3.16) (EC 3.1.3.48) (Dual specificity protein phosphatase PYST2)
contig96362_105148_204751_179203_112698	toll-like receptor 4 signaling pathway	stress response	P	Dual specificity protein phosphatase 7 (EC 3.1.3.16) (EC 3.1.3.48) (Dual specificity protein phosphatase PYST2)
contig96362_105148_204751_179203_112698	toll-like receptor signaling pathway	stress response	P	Dual specificity protein phosphatase 7 (EC 3.1.3.16) (EC 3.1.3.48) (Dual specificity protein phosphatase PYST2)
contig96362_105148_204751_179203_112698	stress-activated MAPK cascade	stress response	P	Dual specificity protein phosphatase 7 (EC 3.1.3.16) (EC 3.1.3.48) (Dual specificity protein phosphatase PYST2)
contig96362_105148_204751_179203_112698	toll-like receptor 2 signaling pathway	stress response	P	Dual specificity protein phosphatase 7 (EC 3.1.3.16) (EC 3.1.3.48) (Dual specificity protein phosphatase PYST2)
contig96362_105148_204751_179203_112698	toll-like receptor 3 signaling pathway	stress response	P	Dual specificity protein phosphatase 7 (EC 3.1.3.16) (EC 3.1.3.48) (Dual specificity protein phosphatase PYST2)
contig31243	defense response to bacterium	stress response	P	"Lysozyme c-1 (EC 3.2.1.17) (1,4-beta-N-acetylmuramidase)"
contig203971_147441_211386_176132	endoplasmic reticulum unfolded protein response	stress response	P	Protein disulfide-isomerase 2 (EC 5.3.4.1) (PDI 1) (Prolyl 4-hydroxylase subunit beta-2)
contig16959	response to DNA damage stimulus	stress response	P	Actin-related protein 5
contig16959	DNA repair	stress response	P	Actin-related protein 5
contig104718	hydrogen peroxide catabolic process	stress response	P	Peroxidasin homolog (EC 1.11.1.7)
contig104718	response to oxidative stress	stress response	P	Peroxidasin homolog (EC 1.11.1.7)
contig70619	"nucleotide-excision repair, DNA incision"	stress response	P	TFIIH basal transcription factor complex helicase XPB subunit (EC 3.6.4.12) (DNA excision repair protein ERCC-3)
contig70619	nucleotide-excision repair	stress response	P	TFIIH basal transcription factor complex helicase XPB subunit (EC 3.6.4.12) (DNA excision repair protein ERCC-3)
contig70619	transcription-coupled nucleotide-excision repair	stress response	P	TFIIH basal transcription factor complex helicase XPB subunit (EC 3.6.4.12) (DNA excision repair protein ERCC-3)
contig70619	response to oxidative stress	stress response	P	TFIIH basal transcription factor complex helicase XPB subunit (EC 3.6.4.12) (DNA excision repair protein ERCC-3)
contig70619	response to DNA damage stimulus	stress response	P	TFIIH basal transcription factor complex helicase XPB subunit (EC 3.6.4.12) (DNA excision repair protein ERCC-3)
contig70619	"nucleotide-excision repair, DNA duplex unwinding"	stress response	P	TFIIH basal transcription factor complex helicase XPB subunit (EC 3.6.4.12) (DNA excision repair protein ERCC-3)
contig70619	DNA repair	stress response	P	TFIIH basal transcription factor complex helicase XPB subunit (EC 3.6.4.12) (DNA excision repair protein ERCC-3)
contig184203	innate immune response	stress response	P	Interleukin-1 receptor-associated kinase 4 (IRAK-4) (EC 2.7.11.1)
contig154339	sorocarp development	stress response	P	Probable serine/threonine-protein kinase roco5 (EC 2.7.11.1) (Ras of complex proteins and C-terminal of roc 5)
contig118640	sorocarp development	stress response	P	Probable serine/threonine-protein kinase roco5 (EC 2.7.11.1) (Ras of complex proteins and C-terminal of roc 5)
contig73790_119706_55953_118306_194528	sorocarp development	stress response	P	Guanine exchange factor for Rac 30
contig73790_119706_55953_118306_194528	aggregation involved in sorocarp development	stress response	P	Guanine exchange factor for Rac 30
contig174718	response to oxidative stress	stress response	P	Peroxidase mlt-7 (EC 1.11.1.7) (Molting defective protein 7) (MoLT-7) [Cleaved into: Peroxidase mlt-7 light chain; Peroxidase mlt-7 heavy chain]
contig171318	response to oxidative stress	stress response	P	Peroxidase mlt-7 (EC 1.11.1.7) (Molting defective protein 7) (MoLT-7) [Cleaved into: Peroxidase mlt-7 light chain; Peroxidase mlt-7 heavy chain]
contig169202	response to stress	stress response	P	DnaJ protein homolog 1 (DROJ1)
contig204671_151177	wound healing	stress response	P	Protein singed
contig153785	innate immune response	stress response	P	Tachylectin-2 (Lectin L10c)
contig150014	innate immune response	stress response	P	Tachylectin-2 (Lectin L10c)
contig210840	base-excision repair	stress response	P	DNA polymerase beta (EC 2.7.7.7) (EC 4.2.99.-)
contig210840	"base-excision repair, gap-filling"	stress response	P	DNA polymerase beta (EC 2.7.7.7) (EC 4.2.99.-)
contig210840	DNA repair	stress response	P	DNA polymerase beta (EC 2.7.7.7) (EC 4.2.99.-)
contig210840	response to DNA damage stimulus	stress response	P	DNA polymerase beta (EC 2.7.7.7) (EC 4.2.99.-)
contig179634	response to unfolded protein	stress response	P	"DnaJ homolog subfamily C member 3 (Interferon-induced, double-stranded RNA-activated protein kinase inhibitor) (Protein kinase inhibitor of 58 kDa) (Protein kinase inhibitor p58)"
contig204638	plasma membrane repair	stress response	P	"Myosin-10 (Cellular myosin heavy chain, type B) (Myosin heavy chain 10) (Myosin heavy chain, non-muscle IIb) (Non-muscle myosin heavy chain B) (NMMHC-B) (Non-muscle myosin heavy chain IIb) (NMMHC II-b) (NMMHC-IIB)"
contig153340_22603	JNK cascade	stress response	P	Protein Wnt-5a
contig153340_22603	positive regulation of inflammatory response	stress response	P	Protein Wnt-5a
contig153340_22603	wound healing	stress response	P	Protein Wnt-5a
contig153340_22603	positive regulation of JUN kinase activity	stress response	P	Protein Wnt-5a
contig153340_22603	activation of JUN kinase activity	stress response	P	Protein Wnt-5a
contig153340_22603	positive regulation of JNK cascade	stress response	P	Protein Wnt-5a
contig219936	blood coagulation	stress response	P	Coagulation factor V (Activated protein C cofactor) [Cleaved into: Coagulation factor V heavy chain; Coagulation factor V light chain]
contig177860	DNA repair	stress response	P	Deoxyribodipyrimidine photo-lyase (EC 4.1.99.3) (DNA photolyase) (Photoreactivating enzyme)
contig177860	response to DNA damage stimulus	stress response	P	Deoxyribodipyrimidine photo-lyase (EC 4.1.99.3) (DNA photolyase) (Photoreactivating enzyme)
contig117937_153595	defense response to virus	stress response	P	2'-5'-oligoadenylate synthase 1 ((2-5')oligo(A) synthase 1) (2-5A synthase 1) (EC 2.7.7.84) (p42 OAS)
contig69564_174821	negative regulation of macroautophagy	stress response	P	Battenin (Protein CLN3)
contig69564_174821	autophagic vacuole fusion	stress response	P	Battenin (Protein CLN3)
contig69564_174821	macroautophagy	stress response	P	Battenin (Protein CLN3)
contig46461	"nucleotide-excision repair, DNA damage recognition"	stress response	P	UV excision repair protein RAD23 homolog B
contig46461	DNA repair	stress response	P	UV excision repair protein RAD23 homolog B
contig46461	nucleotide-excision repair	stress response	P	UV excision repair protein RAD23 homolog B
contig46461	response to DNA damage stimulus	stress response	P	UV excision repair protein RAD23 homolog B
contig145759_177443_175033	DNA damage induced protein phosphorylation	stress response	P	Yorkie homolog (65 kDa Yes-associated protein) (YAP65)
contig168877	response to DNA damage stimulus	stress response	P	E3 ubiquitin-protein ligase RNF8 (EC 6.3.2.-) (RING finger protein 8)
contig168877	double-strand break repair	stress response	P	E3 ubiquitin-protein ligase RNF8 (EC 6.3.2.-) (RING finger protein 8)
contig168877	DNA repair	stress response	P	E3 ubiquitin-protein ligase RNF8 (EC 6.3.2.-) (RING finger protein 8)
contig168877	positive regulation of DNA repair	stress response	P	E3 ubiquitin-protein ligase RNF8 (EC 6.3.2.-) (RING finger protein 8)
contig216132	DNA repair	stress response	P	DNA repair protein RAD51 homolog 4 (R51H3) (RAD51 homolog D) (RAD51-like protein 3)
contig216132	response to DNA damage stimulus	stress response	P	DNA repair protein RAD51 homolog 4 (R51H3) (RAD51 homolog D) (RAD51-like protein 3)
contig114704	response to DNA damage stimulus	stress response	P	Endonuclease III-like protein 1 (EC 4.2.99.18)
contig114704	base-excision repair	stress response	P	Endonuclease III-like protein 1 (EC 4.2.99.18)
contig114704	"base-excision repair, AP site formation"	stress response	P	Endonuclease III-like protein 1 (EC 4.2.99.18)
contig114704	DNA repair	stress response	P	Endonuclease III-like protein 1 (EC 4.2.99.18)
contig114704	"nucleotide-excision repair, DNA incision, 5'-to lesion"	stress response	P	Endonuclease III-like protein 1 (EC 4.2.99.18)
contig160950	response to stress	stress response	P	Protein disulfide-isomerase A5 (EC 5.3.4.1)
contig93710_152415	response to stress	stress response	P	Protein disulfide-isomerase A5 (EC 5.3.4.1)
contig98783	fibrinolysis	stress response	P	Plasma kallikrein (EC 3.4.21.34) (Fletcher factor) (Kininogenin) (Plasma prekallikrein) [Cleaved into: Plasma kallikrein heavy chain; Plasma kallikrein light chain]
contig98783	inflammatory response	stress response	P	Plasma kallikrein (EC 3.4.21.34) (Fletcher factor) (Kininogenin) (Plasma prekallikrein) [Cleaved into: Plasma kallikrein heavy chain; Plasma kallikrein light chain]
contig98783	blood coagulation	stress response	P	Plasma kallikrein (EC 3.4.21.34) (Fletcher factor) (Kininogenin) (Plasma prekallikrein) [Cleaved into: Plasma kallikrein heavy chain; Plasma kallikrein light chain]
contig93133	response to unfolded protein	stress response	P	Ubiquitin-conjugating enzyme E2 J2 (EC 6.3.2.19)
contig152048_210873_207983	innate immune response	stress response	P	Mucosa-associated lymphoid tissue lymphoma translocation protein 1 homolog (EC 3.4.22.-) (Paracaspase)
contig114723	DNA repair	stress response	P	General transcription factor IIH subunit 2 (General transcription factor IIH polypeptide 2)
contig114723	response to DNA damage stimulus	stress response	P	General transcription factor IIH subunit 2 (General transcription factor IIH polypeptide 2)
contig57236	inflammatory response	stress response	P	Scavenger receptor cysteine-rich type 1 protein M130 (CD antigen CD163) [Cleaved into: Soluble CD163 (sCD163)]
contig57236	acute-phase response	stress response	P	Scavenger receptor cysteine-rich type 1 protein M130 (CD antigen CD163) [Cleaved into: Soluble CD163 (sCD163)]
contig149477	inflammatory response	stress response	P	Scavenger receptor cysteine-rich type 1 protein M130 (CD antigen CD163) [Cleaved into: Soluble CD163 (sCD163)]
contig149477	acute-phase response	stress response	P	Scavenger receptor cysteine-rich type 1 protein M130 (CD antigen CD163) [Cleaved into: Soluble CD163 (sCD163)]
contig126161	acute-phase response	stress response	P	Scavenger receptor cysteine-rich type 1 protein M130 (CD antigen CD163) [Cleaved into: Soluble CD163 (sCD163)]
contig126161	inflammatory response	stress response	P	Scavenger receptor cysteine-rich type 1 protein M130 (CD antigen CD163) [Cleaved into: Soluble CD163 (sCD163)]
contig152332	positive regulation of JNK cascade	stress response	P	Dixin (Coiled-coil protein DIX1) (Coiled-coil-DIX1) (DIX domain-containing protein 1)
contig153382	DNA repair	stress response	P	Cryptochrome-1
contig147580	DNA repair	stress response	P	Cryptochrome-1
contig170347_172743	positive regulation of chronic inflammatory response to non-antigenic stimulus	stress response	P	Adenosine receptor A2b
contig203239_105334	"DNA damage response, signal transduction by p53 class mediator"	stress response	P	Ubiquitin carboxyl-terminal hydrolase 10 (EC 3.4.19.12) (Deubiquitinating enzyme 10) (Ubiquitin thioesterase 10) (Ubiquitin-specific-processing protease 10)
contig203239_105334	DNA repair	stress response	P	Ubiquitin carboxyl-terminal hydrolase 10 (EC 3.4.19.12) (Deubiquitinating enzyme 10) (Ubiquitin thioesterase 10) (Ubiquitin-specific-processing protease 10)
contig203239_105334	response to DNA damage stimulus	stress response	P	Ubiquitin carboxyl-terminal hydrolase 10 (EC 3.4.19.12) (Deubiquitinating enzyme 10) (Ubiquitin thioesterase 10) (Ubiquitin-specific-processing protease 10)
contig182344_209692_156646	positive regulation of JNK cascade	stress response	P	Protein Wnt-7b
contig182344_209692_156646	activation of JUN kinase activity	stress response	P	Protein Wnt-7b
contig119377	innate immune response	stress response	P	Bifunctional ATP-dependent dihydroxyacetone kinase/FAD-AMP lyase (cyclizing) [Includes: ATP-dependent dihydroxyacetone kinase (DHA kinase) (EC 2.7.1.28) (EC 2.7.1.29) (Glycerone kinase) (Triokinase) (Triose kinase); FAD-AMP lyase (cyclizing) (EC 4.6.1.15) (FAD-AMP lyase (cyclic FMN forming)) (FMN cyclase)]
contig148622	innate immune response	stress response	P	Complement C2 (EC 3.4.21.43) (C3/C5 convertase) [Cleaved into: Complement C2b fragment; Complement C2a fragment]
contig148622	"complement activation, classical pathway"	stress response	P	Complement C2 (EC 3.4.21.43) (C3/C5 convertase) [Cleaved into: Complement C2b fragment; Complement C2a fragment]
contig148622	complement activation	stress response	P	Complement C2 (EC 3.4.21.43) (C3/C5 convertase) [Cleaved into: Complement C2b fragment; Complement C2a fragment]
contig169572	response to starvation	stress response	P	"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial (MCAD) (EC 1.3.8.7)"
contig169572	response to cold	stress response	P	"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial (MCAD) (EC 1.3.8.7)"
contig77937	response to stress	stress response	P	Endoplasmic reticulum resident protein 44 (ER protein 44) (ERp44) (Thioredoxin domain-containing protein 4)
contig77937	response to unfolded protein	stress response	P	Endoplasmic reticulum resident protein 44 (ER protein 44) (ERp44) (Thioredoxin domain-containing protein 4)
contig171661	leukotriene production during acute inflammatory response	stress response	P	Microsomal glutathione S-transferase 3 (Microsomal GST-3) (EC 2.5.1.18)
contig109290_210395	negative regulation of inflammatory response to antigenic stimulus	stress response	P	Proteasome subunit beta type-4 (EC 3.4.25.1)
contig185947	positive regulation of defense response to virus by host	stress response	P	Stimulator of interferon genes protein (mSTING) (Endoplasmic reticulum interferon stimulator) (ERIS) (Mediator of IRF3 activation) (MMITA) (Transmembrane protein 173)
contig185947	defense response to virus	stress response	P	Stimulator of interferon genes protein (mSTING) (Endoplasmic reticulum interferon stimulator) (ERIS) (Mediator of IRF3 activation) (MMITA) (Transmembrane protein 173)
contig151962	positive regulation of defense response to virus by host	stress response	P	Stimulator of interferon genes protein (mSTING) (Endoplasmic reticulum interferon stimulator) (ERIS) (Mediator of IRF3 activation) (MMITA) (Transmembrane protein 173)
contig151962	innate immune response	stress response	P	Stimulator of interferon genes protein (mSTING) (Endoplasmic reticulum interferon stimulator) (ERIS) (Mediator of IRF3 activation) (MMITA) (Transmembrane protein 173)
contig151962	defense response to virus	stress response	P	Stimulator of interferon genes protein (mSTING) (Endoplasmic reticulum interferon stimulator) (ERIS) (Mediator of IRF3 activation) (MMITA) (Transmembrane protein 173)
contig151962	activation of innate immune response	stress response	P	Stimulator of interferon genes protein (mSTING) (Endoplasmic reticulum interferon stimulator) (ERIS) (Mediator of IRF3 activation) (MMITA) (Transmembrane protein 173)
contig185947	activation of innate immune response	stress response	P	Stimulator of interferon genes protein (mSTING) (Endoplasmic reticulum interferon stimulator) (ERIS) (Mediator of IRF3 activation) (MMITA) (Transmembrane protein 173)
contig185947	innate immune response	stress response	P	Stimulator of interferon genes protein (mSTING) (Endoplasmic reticulum interferon stimulator) (ERIS) (Mediator of IRF3 activation) (MMITA) (Transmembrane protein 173)
contig109714_14178	G1 DNA damage checkpoint	stress response	P	F-box only protein 31
contig109714_14178	response to DNA damage stimulus	stress response	P	F-box only protein 31
contig83028	DNA repair	stress response	P	DNA damage-binding protein 1 (DDB p127 subunit) (Damage-specific DNA-binding protein 1) (UV-damaged DNA-binding factor)
contig83028	response to DNA damage stimulus	stress response	P	DNA damage-binding protein 1 (DDB p127 subunit) (Damage-specific DNA-binding protein 1) (UV-damaged DNA-binding factor)
contig10606	negative regulation of innate immune response	stress response	P	TRAF-type zinc finger domain-containing protein 1 (Protein FLN29)
contig203574	cellular response to starvation	stress response	P	Trinucleotide repeat-containing gene 6A protein
contig94357	response to DNA damage stimulus	stress response	P	E3 ubiquitin-protein ligase DTX3L (EC 6.3.2.-) (Protein deltex-3-like)
contig149516_218379	hydrogen peroxide catabolic process	stress response	P	Peroxidasin homolog (EC 1.11.1.7)
contig600117	hydrogen peroxide catabolic process	stress response	P	Peroxidasin homolog (EC 1.11.1.7)
contig148894	response to oxidative stress	stress response	P	Peroxidasin homolog (EC 1.11.1.7)
contig600117	response to oxidative stress	stress response	P	Peroxidasin homolog (EC 1.11.1.7)
contig149516_218379	response to oxidative stress	stress response	P	Peroxidasin homolog (EC 1.11.1.7)
contig148894	hydrogen peroxide catabolic process	stress response	P	Peroxidasin homolog (EC 1.11.1.7)
contig153775	response to oxidative stress	stress response	P	Peroxidasin homolog (EC 1.11.1.7)
contig153775	hydrogen peroxide catabolic process	stress response	P	Peroxidasin homolog (EC 1.11.1.7)
contig44002	DNA repair	stress response	P	Fanconi anemia group J protein homolog (Protein FACJ) (EC 3.6.4.13) (ATP-dependent RNA helicase BRIP1)
contig44002	response to DNA damage stimulus	stress response	P	Fanconi anemia group J protein homolog (Protein FACJ) (EC 3.6.4.13) (ATP-dependent RNA helicase BRIP1)
contig177573_174738_205250	"DNA damage response, signal transduction"	stress response	P	Growth arrest and DNA damage-inducible protein GADD45 alpha
contig177573_174738_205250	response to stress	stress response	P	Growth arrest and DNA damage-inducible protein GADD45 alpha
contig177573_174738_205250	response to DNA damage stimulus	stress response	P	Growth arrest and DNA damage-inducible protein GADD45 alpha
contig186562	positive regulation of JUN kinase activity	stress response	P	TNF receptor-associated factor 6 (EC 6.3.2.-) (E3 ubiquitin-protein ligase TRAF6)
contig175018	response to oxidative stress	stress response	P	TFIIH basal transcription factor complex helicase XPB subunit (EC 3.6.4.12) (DNA excision repair protein ERCC-3)
contig175018	DNA repair	stress response	P	TFIIH basal transcription factor complex helicase XPB subunit (EC 3.6.4.12) (DNA excision repair protein ERCC-3)
contig175018	response to hypoxia	stress response	P	TFIIH basal transcription factor complex helicase XPB subunit (EC 3.6.4.12) (DNA excision repair protein ERCC-3)
contig175018	nucleotide-excision repair	stress response	P	TFIIH basal transcription factor complex helicase XPB subunit (EC 3.6.4.12) (DNA excision repair protein ERCC-3)
contig175018	"nucleotide-excision repair, DNA incision"	stress response	P	TFIIH basal transcription factor complex helicase XPB subunit (EC 3.6.4.12) (DNA excision repair protein ERCC-3)
contig175018	response to DNA damage stimulus	stress response	P	TFIIH basal transcription factor complex helicase XPB subunit (EC 3.6.4.12) (DNA excision repair protein ERCC-3)
contig175018	transcription-coupled nucleotide-excision repair	stress response	P	TFIIH basal transcription factor complex helicase XPB subunit (EC 3.6.4.12) (DNA excision repair protein ERCC-3)
contig175018	"nucleotide-excision repair, DNA duplex unwinding"	stress response	P	TFIIH basal transcription factor complex helicase XPB subunit (EC 3.6.4.12) (DNA excision repair protein ERCC-3)
contig178714_148644	stress-activated MAPK cascade	stress response	P	Dual specificity mitogen-activated protein kinase kinase 7 (MAP kinase kinase 7) (MAPKK 7) (EC 2.7.12.2) (JNK-activating kinase 2) (MAPK/ERK kinase 7) (MEK 7) (c-Jun N-terminal kinase kinase 2) (JNK kinase 2) (JNKK 2)
contig178714_148644	response to stress	stress response	P	Dual specificity mitogen-activated protein kinase kinase 7 (MAP kinase kinase 7) (MAPKK 7) (EC 2.7.12.2) (JNK-activating kinase 2) (MAPK/ERK kinase 7) (MEK 7) (c-Jun N-terminal kinase kinase 2) (JNK kinase 2) (JNKK 2)
contig178714_148644	JNK cascade	stress response	P	Dual specificity mitogen-activated protein kinase kinase 7 (MAP kinase kinase 7) (MAPKK 7) (EC 2.7.12.2) (JNK-activating kinase 2) (MAPK/ERK kinase 7) (MEK 7) (c-Jun N-terminal kinase kinase 2) (JNK kinase 2) (JNKK 2)
